FARENDMA,XZQHDAIM,XZHQHMCH,JIBIEEEE,SUOZDISH,SUOZAISF,XULIEHAO,BYZIDUAN,WEIHSHIJ,WEIHGUIY,WEIHJIGO,WEIHRIQI,SHIJCHUO,JILUZTAI
9999,232701,黑龙江省-大兴安岭地区-漠河市,2,,232700,0,,,,,,,
9999,232721,黑龙江省-大兴安岭地区-呼玛县,2,,232700,0,,,,,,,
9999,232722,黑龙江省-大兴安岭地区-塔河县,2,,232700,0,,,,,,,
9999,310000,上海市,0,,,0,,,,,,,
9999,310100,上海市-市辖区,1,,310000,0,,,,,,,
9999,310101,上海市-市辖区-黄浦区,2,,310100,0,,,,,,,
9999,310104,上海市-市辖区-徐汇区,2,,310100,0,,,,,,,
9999,310105,上海市-市辖区-长宁区,2,,310100,0,,,,,,,
9999,310106,上海市-市辖区-静安区,2,,310100,0,,,,,,,
9999,310107,上海市-市辖区-普陀区,2,,310100,0,,,,,,,
9999,310109,上海市-市辖区-虹口区,2,,310100,0,,,,,,,
9999,310110,上海市-市辖区-杨浦区,2,,310100,0,,,,,,,
9999,310112,上海市-市辖区-闵行区,2,,310100,0,,,,,,,
9999,310113,上海市-市辖区-宝山区,2,,310100,0,,,,,,,
9999,310114,上海市-市辖区-嘉定区,2,,310100,0,,,,,,,
9999,310115,上海市-市辖区-浦东新区,2,,310100,0,,,,,,,
9999,310116,上海市-市辖区-金山区,2,,310100,0,,,,,,,
9999,310117,上海市-市辖区-松江区,2,,310100,0,,,,,,,
9999,310118,上海市-市辖区-青浦区,2,,310100,0,,,,,,,
9999,310120,上海市-市辖区-奉贤区,2,,310100,0,,,,,,,
9999,310151,上海市-市辖区-崇明区,2,,310100,0,,,,,,,
9999,320000,江苏省,0,,,0,,,,,,,
9999,320100,江苏省-南京市,1,,320000,0,,,,,,,
9999,320101,江苏省-南京市-市辖区,2,,320100,0,,,,,,,
9999,320102,江苏省-南京市-玄武区,2,,320100,0,,,,,,,
9999,320104,江苏省-南京市-秦淮区,2,,320100,0,,,,,,,
9999,320105,江苏省-南京市-建邺区,2,,320100,0,,,,,,,
9999,320106,江苏省-南京市-鼓楼区,2,,320100,0,,,,,,,
9999,320111,江苏省-南京市-浦口区,2,,320100,0,,,,,,,
9999,320113,江苏省-南京市-栖霞区,2,,320100,0,,,,,,,
9999,320114,江苏省-南京市-雨花台区,2,,320100,0,,,,,,,
9999,320115,江苏省-南京市-江宁区,2,,320100,0,,,,,,,
9999,320116,江苏省-南京市-六合区,2,,320100,0,,,,,,,
9999,320117,江苏省-南京市-溧水区,2,,320100,0,,,,,,,
9999,320118,江苏省-南京市-高淳区,2,,320100,0,,,,,,,
9999,320200,江苏省-无锡市,1,,320000,0,,,,,,,
9999,320201,江苏省-无锡市-市辖区,2,,320200,0,,,,,,,
9999,320205,江苏省-无锡市-锡山区,2,,320200,0,,,,,,,
9999,320206,江苏省-无锡市-惠山区,2,,320200,0,,,,,,,
9999,320211,江苏省-无锡市-滨湖区,2,,320200,0,,,,,,,
9999,320213,江苏省-无锡市-梁溪区,2,,320200,0,,,,,,,
9999,320214,江苏省-无锡市-新吴区,2,,320200,0,,,,,,,
9999,320281,江苏省-无锡市-江阴市,2,,320200,0,,,,,,,
9999,320282,江苏省-无锡市-宜兴市,2,,320200,0,,,,,,,
9999,320300,江苏省-徐州市,1,,320000,0,,,,,,,
9999,320301,江苏省-徐州市-市辖区,2,,320300,0,,,,,,,
9999,320302,江苏省-徐州市-鼓楼区,2,,320300,0,,,,,,,
9999,320303,江苏省-徐州市-云龙区,2,,320300,0,,,,,,,
9999,320305,江苏省-徐州市-贾汪区,2,,320300,0,,,,,,,
9999,320311,江苏省-徐州市-泉山区,2,,320300,0,,,,,,,
9999,320312,江苏省-徐州市-铜山区,2,,320300,0,,,,,,,
9999,320321,江苏省-徐州市-丰县,2,,320300,0,,,,,,,
9999,320322,江苏省-徐州市-沛县,2,,320300,0,,,,,,,
9999,320324,江苏省-徐州市-睢宁县,2,,320300,0,,,,,,,
9999,320381,江苏省-徐州市-新沂市,2,,320300,0,,,,,,,
9999,320382,江苏省-徐州市-邳州市,2,,320300,0,,,,,,,
9999,320400,江苏省-常州市,1,,320000,0,,,,,,,
9999,320401,江苏省-常州市-市辖区,2,,320400,0,,,,,,,
9999,320402,江苏省-常州市-天宁区,2,,320400,0,,,,,,,
9999,320404,江苏省-常州市-钟楼区,2,,320400,0,,,,,,,
9999,320411,江苏省-常州市-新北区,2,,320400,0,,,,,,,
9999,320412,江苏省-常州市-武进区,2,,320400,0,,,,,,,
9999,320413,江苏省-常州市-金坛区,2,,320400,0,,,,,,,
9999,320481,江苏省-常州市-溧阳市,2,,320400,0,,,,,,,
9999,320500,江苏省-苏州市,1,,320000,0,,,,,,,
9999,320501,江苏省-苏州市-市辖区,2,,320500,0,,,,,,,
9999,320505,江苏省-苏州市-虎丘区,2,,320500,0,,,,,,,
9999,320506,江苏省-苏州市-吴中区,2,,320500,0,,,,,,,
9999,320507,江苏省-苏州市-相城区,2,,320500,0,,,,,,,
9999,320508,江苏省-苏州市-姑苏区,2,,320500,0,,,,,,,
9999,320509,江苏省-苏州市-吴江区,2,,320500,0,,,,,,,
9999,320581,江苏省-苏州市-常熟市,2,,320500,0,,,,,,,
9999,320582,江苏省-苏州市-张家港市,2,,320500,0,,,,,,,
9999,320583,江苏省-苏州市-昆山市,2,,320500,0,,,,,,,
9999,320585,江苏省-苏州市-太仓市,2,,320500,0,,,,,,,
9999,320600,江苏省-南通市,1,,320000,0,,,,,,,
9999,320601,江苏省-南通市-市辖区,2,,320600,0,,,,,,,
9999,320612,江苏省-南通市-通州区,2,,320600,0,,,,,,,
9999,320613,江苏省-南通市-崇川区,2,,320600,0,,,,,,,
9999,320614,江苏省-南通市-海门区,2,,320600,0,,,,,,,
9999,320623,江苏省-南通市-如东县,2,,320600,0,,,,,,,
9999,320681,江苏省-南通市-启东市,2,,320600,0,,,,,,,
9999,320682,江苏省-南通市-如皋市,2,,320600,0,,,,,,,
9999,320685,江苏省-南通市-海安市,2,,320600,0,,,,,,,
9999,320700,江苏省-连云港市,1,,320000,0,,,,,,,
9999,320701,江苏省-连云港市-市辖区,2,,320700,0,,,,,,,
9999,320703,江苏省-连云港市-连云区,2,,320700,0,,,,,,,
9999,320706,江苏省-连云港市-海州区,2,,320700,0,,,,,,,
9999,320707,江苏省-连云港市-赣榆区,2,,320700,0,,,,,,,
9999,320722,江苏省-连云港市-东海县,2,,320700,0,,,,,,,
9999,320723,江苏省-连云港市-灌云县,2,,320700,0,,,,,,,
9999,320724,江苏省-连云港市-灌南县,2,,320700,0,,,,,,,
9999,320800,江苏省-淮安市,1,,320000,0,,,,,,,
9999,320801,江苏省-淮安市-市辖区,2,,320800,0,,,,,,,
9999,320803,江苏省-淮安市-淮安区,2,,320800,0,,,,,,,
9999,320804,江苏省-淮安市-淮阴区,2,,320800,0,,,,,,,
9999,320812,江苏省-淮安市-清江浦区,2,,320800,0,,,,,,,
9999,320813,江苏省-淮安市-洪泽区,2,,320800,0,,,,,,,
9999,320826,江苏省-淮安市-涟水县,2,,320800,0,,,,,,,
9999,320830,江苏省-淮安市-盱眙县,2,,320800,0,,,,,,,
9999,320831,江苏省-淮安市-金湖县,2,,320800,0,,,,,,,
9999,320900,江苏省-盐城市,1,,320000,0,,,,,,,
9999,320901,江苏省-盐城市-市辖区,2,,320900,0,,,,,,,
9999,320902,江苏省-盐城市-亭湖区,2,,320900,0,,,,,,,
9999,320903,江苏省-盐城市-盐都区,2,,320900,0,,,,,,,
9999,320904,江苏省-盐城市-大丰区,2,,320900,0,,,,,,,
9999,320921,江苏省-盐城市-响水县,2,,320900,0,,,,,,,
9999,320922,江苏省-盐城市-滨海县,2,,320900,0,,,,,,,
9999,320923,江苏省-盐城市-阜宁县,2,,320900,0,,,,,,,
9999,320924,江苏省-盐城市-射阳县,2,,320900,0,,,,,,,
9999,320925,江苏省-盐城市-建湖县,2,,320900,0,,,,,,,
9999,320981,江苏省-盐城市-东台市,2,,320900,0,,,,,,,
9999,321000,江苏省-扬州市,1,,320000,0,,,,,,,
9999,321001,江苏省-扬州市-市辖区,2,,321000,0,,,,,,,
9999,321002,江苏省-扬州市-广陵区,2,,321000,0,,,,,,,
9999,321003,江苏省-扬州市-邗江区,2,,321000,0,,,,,,,
9999,321012,江苏省-扬州市-江都区,2,,321000,0,,,,,,,
9999,321023,江苏省-扬州市-宝应县,2,,321000,0,,,,,,,
9999,321081,江苏省-扬州市-仪征市,2,,321000,0,,,,,,,
9999,321084,江苏省-扬州市-高邮市,2,,321000,0,,,,,,,
9999,321100,江苏省-镇江市,1,,320000,0,,,,,,,
9999,321101,江苏省-镇江市-市辖区,2,,321100,0,,,,,,,
9999,321102,江苏省-镇江市-京口区,2,,321100,0,,,,,,,
9999,321111,江苏省-镇江市-润州区,2,,321100,0,,,,,,,
9999,321112,江苏省-镇江市-丹徒区,2,,321100,0,,,,,,,
9999,321181,江苏省-镇江市-丹阳市,2,,321100,0,,,,,,,
9999,321182,江苏省-镇江市-扬中市,2,,321100,0,,,,,,,
9999,321183,江苏省-镇江市-句容市,2,,321100,0,,,,,,,
9999,321200,江苏省-泰州市,1,,320000,0,,,,,,,
9999,321201,江苏省-泰州市-市辖区,2,,321200,0,,,,,,,
9999,321202,江苏省-泰州市-海陵区,2,,321200,0,,,,,,,
9999,321203,江苏省-泰州市-高港区,2,,321200,0,,,,,,,
9999,321204,江苏省-泰州市-姜堰区,2,,321200,0,,,,,,,
9999,321281,江苏省-泰州市-兴化市,2,,321200,0,,,,,,,
9999,321282,江苏省-泰州市-靖江市,2,,321200,0,,,,,,,
9999,321283,江苏省-泰州市-泰兴市,2,,321200,0,,,,,,,
9999,321300,江苏省-宿迁市,1,,320000,0,,,,,,,
9999,321301,江苏省-宿迁市-市辖区,2,,321300,0,,,,,,,
9999,321302,江苏省-宿迁市-宿城区,2,,321300,0,,,,,,,
9999,321311,江苏省-宿迁市-宿豫区,2,,321300,0,,,,,,,
9999,321322,江苏省-宿迁市-沭阳县,2,,321300,0,,,,,,,
9999,321323,江苏省-宿迁市-泗阳县,2,,321300,0,,,,,,,
9999,321324,江苏省-宿迁市-泗洪县,2,,321300,0,,,,,,,
9999,330000,浙江省,0,,,0,,,,,,,
9999,330100,浙江省-杭州市,1,,330000,0,,,,,,,
9999,330101,浙江省-杭州市-市辖区,2,,330100,0,,,,,,,
9999,330102,浙江省-杭州市-上城区,2,,330100,0,,,,,,,
9999,330105,浙江省-杭州市-拱墅区,2,,330100,0,,,,,,,
9999,330106,浙江省-杭州市-西湖区,2,,330100,0,,,,,,,
9999,330108,浙江省-杭州市-滨江区,2,,330100,0,,,,,,,
9999,330109,浙江省-杭州市-萧山区,2,,330100,0,,,,,,,
9999,330110,浙江省-杭州市-余杭区,2,,330100,0,,,,,,,
9999,330111,浙江省-杭州市-富阳区,2,,330100,0,,,,,,,
9999,330112,浙江省-杭州市-临安区,2,,330100,0,,,,,,,
9999,330113,浙江省-杭州市-临平区,2,,330100,0,,,,,,,
9999,330114,浙江省-杭州市-钱塘区,2,,330100,0,,,,,,,
9999,330122,浙江省-杭州市-桐庐县,2,,330100,0,,,,,,,
9999,330127,浙江省-杭州市-淳安县,2,,330100,0,,,,,,,
9999,330182,浙江省-杭州市-建德市,2,,330100,0,,,,,,,
9999,330200,浙江省-宁波市,1,,330000,0,,,,,,,
9999,330201,浙江省-宁波市-市辖区,2,,330200,0,,,,,,,
9999,330203,浙江省-宁波市-海曙区,2,,330200,0,,,,,,,
9999,330205,浙江省-宁波市-江北区,2,,330200,0,,,,,,,
9999,330206,浙江省-宁波市-北仑区,2,,330200,0,,,,,,,
9999,330211,浙江省-宁波市-镇海区,2,,330200,0,,,,,,,
9999,330212,浙江省-宁波市-鄞州区,2,,330200,0,,,,,,,
9999,330213,浙江省-宁波市-奉化区,2,,330200,0,,,,,,,
9999,330225,浙江省-宁波市-象山县,2,,330200,0,,,,,,,
9999,330226,浙江省-宁波市-宁海县,2,,330200,0,,,,,,,
9999,330281,浙江省-宁波市-余姚市,2,,330200,0,,,,,,,
9999,330282,浙江省-宁波市-慈溪市,2,,330200,0,,,,,,,
9999,330300,浙江省-温州市,1,,330000,0,,,,,,,
9999,330301,浙江省-温州市-市辖区,2,,330300,0,,,,,,,
9999,330302,浙江省-温州市-鹿城区,2,,330300,0,,,,,,,
9999,330303,浙江省-温州市-龙湾区,2,,330300,0,,,,,,,
9999,330304,浙江省-温州市-瓯海区,2,,330300,0,,,,,,,
9999,330305,浙江省-温州市-洞头区,2,,330300,0,,,,,,,
9999,330324,浙江省-温州市-永嘉县,2,,330300,0,,,,,,,
9999,330326,浙江省-温州市-平阳县,2,,330300,0,,,,,,,
9999,330327,浙江省-温州市-苍南县,2,,330300,0,,,,,,,
9999,330328,浙江省-温州市-文成县,2,,330300,0,,,,,,,
9999,330329,浙江省-温州市-泰顺县,2,,330300,0,,,,,,,
9999,330381,浙江省-温州市-瑞安市,2,,330300,0,,,,,,,
9999,330382,浙江省-温州市-乐清市,2,,330300,0,,,,,,,
9999,330383,浙江省-温州市-龙港市,2,,330300,0,,,,,,,
9999,330400,浙江省-嘉兴市,1,,330000,0,,,,,,,
9999,330401,浙江省-嘉兴市-市辖区,2,,330400,0,,,,,,,
9999,330402,浙江省-嘉兴市-南湖区,2,,330400,0,,,,,,,
9999,330411,浙江省-嘉兴市-秀洲区,2,,330400,0,,,,,,,
9999,330421,浙江省-嘉兴市-嘉善县,2,,330400,0,,,,,,,
9999,330424,浙江省-嘉兴市-海盐县,2,,330400,0,,,,,,,
9999,330481,浙江省-嘉兴市-海宁市,2,,330400,0,,,,,,,
9999,330482,浙江省-嘉兴市-平湖市,2,,330400,0,,,,,,,
9999,330483,浙江省-嘉兴市-桐乡市,2,,330400,0,,,,,,,
9999,330500,浙江省-湖州市,1,,330000,0,,,,,,,
9999,330501,浙江省-湖州市-市辖区,2,,330500,0,,,,,,,
9999,330502,浙江省-湖州市-吴兴区,2,,330500,0,,,,,,,
9999,330503,浙江省-湖州市-南浔区,2,,330500,0,,,,,,,
9999,330521,浙江省-湖州市-德清县,2,,330500,0,,,,,,,
9999,330522,浙江省-湖州市-长兴县,2,,330500,0,,,,,,,
9999,330523,浙江省-湖州市-安吉县,2,,330500,0,,,,,,,
9999,330600,浙江省-绍兴市,1,,330000,0,,,,,,,
9999,330601,浙江省-绍兴市-市辖区,2,,330600,0,,,,,,,
9999,330602,浙江省-绍兴市-越城区,2,,330600,0,,,,,,,
9999,330603,浙江省-绍兴市-柯桥区,2,,330600,0,,,,,,,
9999,330604,浙江省-绍兴市-上虞区,2,,330600,0,,,,,,,
9999,330624,浙江省-绍兴市-新昌县,2,,330600,0,,,,,,,
9999,330681,浙江省-绍兴市-诸暨市,2,,330600,0,,,,,,,
9999,330683,浙江省-绍兴市-嵊州市,2,,330600,0,,,,,,,
9999,330700,浙江省-金华市,1,,330000,0,,,,,,,
9999,330701,浙江省-金华市-市辖区,2,,330700,0,,,,,,,
9999,330702,浙江省-金华市-婺城区,2,,330700,0,,,,,,,
9999,330703,浙江省-金华市-金东区,2,,330700,0,,,,,,,
9999,330723,浙江省-金华市-武义县,2,,330700,0,,,,,,,
9999,330726,浙江省-金华市-浦江县,2,,330700,0,,,,,,,
9999,330727,浙江省-金华市-磐安县,2,,330700,0,,,,,,,
9999,330781,浙江省-金华市-兰溪市,2,,330700,0,,,,,,,
9999,330782,浙江省-金华市-义乌市,2,,330700,0,,,,,,,
9999,330783,浙江省-金华市-东阳市,2,,330700,0,,,,,,,
9999,330784,浙江省-金华市-永康市,2,,330700,0,,,,,,,
9999,330800,浙江省-衢州市,1,,330000,0,,,,,,,
9999,330801,浙江省-衢州市-市辖区,2,,330800,0,,,,,,,
9999,330802,浙江省-衢州市-柯城区,2,,330800,0,,,,,,,
9999,330803,浙江省-衢州市-衢江区,2,,330800,0,,,,,,,
9999,330822,浙江省-衢州市-常山县,2,,330800,0,,,,,,,
9999,330824,浙江省-衢州市-开化县,2,,330800,0,,,,,,,
9999,330825,浙江省-衢州市-龙游县,2,,330800,0,,,,,,,
9999,330881,浙江省-衢州市-江山市,2,,330800,0,,,,,,,
9999,330900,浙江省-舟山市,1,,330000,0,,,,,,,
9999,330901,浙江省-舟山市-市辖区,2,,330900,0,,,,,,,
9999,330902,浙江省-舟山市-定海区,2,,330900,0,,,,,,,
9999,330903,浙江省-舟山市-普陀区,2,,330900,0,,,,,,,
9999,330921,浙江省-舟山市-岱山县,2,,330900,0,,,,,,,
9999,330922,浙江省-舟山市-嵊泗县,2,,330900,0,,,,,,,
9999,331000,浙江省-台州市,1,,330000,0,,,,,,,
9999,331001,浙江省-台州市-市辖区,2,,331000,0,,,,,,,
9999,331002,浙江省-台州市-椒江区,2,,331000,0,,,,,,,
9999,331003,浙江省-台州市-黄岩区,2,,331000,0,,,,,,,
9999,331004,浙江省-台州市-路桥区,2,,331000,0,,,,,,,
9999,331022,浙江省-台州市-三门县,2,,331000,0,,,,,,,
9999,331023,浙江省-台州市-天台县,2,,331000,0,,,,,,,
9999,331024,浙江省-台州市-仙居县,2,,331000,0,,,,,,,
9999,331081,浙江省-台州市-温岭市,2,,331000,0,,,,,,,
9999,331082,浙江省-台州市-临海市,2,,331000,0,,,,,,,
9999,331083,浙江省-台州市-玉环市,2,,331000,0,,,,,,,
9999,331100,浙江省-丽水市,1,,330000,0,,,,,,,
9999,331101,浙江省-丽水市-市辖区,2,,331100,0,,,,,,,
9999,331102,浙江省-丽水市-莲都区,2,,331100,0,,,,,,,
9999,331121,浙江省-丽水市-青田县,2,,331100,0,,,,,,,
9999,331122,浙江省-丽水市-缙云县,2,,331100,0,,,,,,,
9999,331123,浙江省-丽水市-遂昌县,2,,331100,0,,,,,,,
9999,331124,浙江省-丽水市-松阳县,2,,331100,0,,,,,,,
9999,331125,浙江省-丽水市-云和县,2,,331100,0,,,,,,,
9999,331126,浙江省-丽水市-庆元县,2,,331100,0,,,,,,,
9999,331127,浙江省-丽水市-景宁畲族自治县,2,,331100,0,,,,,,,
9999,331181,浙江省-丽水市-龙泉市,2,,331100,0,,,,,,,
9999,340000,安徽省,0,,,0,,,,,,,
9999,340100,安徽省-合肥市,1,,340000,0,,,,,,,
9999,340101,安徽省-合肥市-市辖区,2,,340100,0,,,,,,,
9999,340102,安徽省-合肥市-瑶海区,2,,340100,0,,,,,,,
9999,340103,安徽省-合肥市-庐阳区,2,,340100,0,,,,,,,
9999,340104,安徽省-合肥市-蜀山区,2,,340100,0,,,,,,,
9999,340111,安徽省-合肥市-包河区,2,,340100,0,,,,,,,
9999,340121,安徽省-合肥市-长丰县,2,,340100,0,,,,,,,
9999,340122,安徽省-合肥市-肥东县,2,,340100,0,,,,,,,
9999,340123,安徽省-合肥市-肥西县,2,,340100,0,,,,,,,
9999,340124,安徽省-合肥市-庐江县,2,,340100,0,,,,,,,
9999,340181,安徽省-合肥市-巢湖市,2,,340100,0,,,,,,,
9999,340200,安徽省-芜湖市,1,,340000,0,,,,,,,
9999,340201,安徽省-芜湖市-市辖区,2,,340200,0,,,,,,,
9999,340202,安徽省-芜湖市-镜湖区,2,,340200,0,,,,,,,
9999,340207,安徽省-芜湖市-鸠江区,2,,340200,0,,,,,,,
9999,340209,安徽省-芜湖市-弋江区,2,,340200,0,,,,,,,
9999,340210,安徽省-芜湖市-湾沚区,2,,340200,0,,,,,,,
9999,340212,安徽省-芜湖市-繁昌区,2,,340200,0,,,,,,,
9999,340223,安徽省-芜湖市-南陵县,2,,340200,0,,,,,,,
9999,340281,安徽省-芜湖市-无为市,2,,340200,0,,,,,,,
9999,340300,安徽省-蚌埠市,1,,340000,0,,,,,,,
9999,340301,安徽省-蚌埠市-市辖区,2,,340300,0,,,,,,,
9999,340302,安徽省-蚌埠市-龙子湖区,2,,340300,0,,,,,,,
9999,340303,安徽省-蚌埠市-蚌山区,2,,340300,0,,,,,,,
9999,340304,安徽省-蚌埠市-禹会区,2,,340300,0,,,,,,,
9999,340311,安徽省-蚌埠市-淮上区,2,,340300,0,,,,,,,
9999,340321,安徽省-蚌埠市-怀远县,2,,340300,0,,,,,,,
9999,340322,安徽省-蚌埠市-五河县,2,,340300,0,,,,,,,
9999,340323,安徽省-蚌埠市-固镇县,2,,340300,0,,,,,,,
9999,340400,安徽省-淮南市,1,,340000,0,,,,,,,
9999,340401,安徽省-淮南市-市辖区,2,,340400,0,,,,,,,
9999,340402,安徽省-淮南市-大通区,2,,340400,0,,,,,,,
9999,340403,安徽省-淮南市-田家庵区,2,,340400,0,,,,,,,
9999,340404,安徽省-淮南市-谢家集区,2,,340400,0,,,,,,,
9999,340405,安徽省-淮南市-八公山区,2,,340400,0,,,,,,,
9999,340406,安徽省-淮南市-潘集区,2,,340400,0,,,,,,,
9999,340421,安徽省-淮南市-凤台县,2,,340400,0,,,,,,,
9999,340422,安徽省-淮南市-寿县,2,,340400,0,,,,,,,
9999,340500,安徽省-马鞍山市,1,,340000,0,,,,,,,
9999,340501,安徽省-马鞍山市-市辖区,2,,340500,0,,,,,,,
9999,340503,安徽省-马鞍山市-花山区,2,,340500,0,,,,,,,
9999,340504,安徽省-马鞍山市-雨山区,2,,340500,0,,,,,,,
9999,340506,安徽省-马鞍山市-博望区,2,,340500,0,,,,,,,
9999,340521,安徽省-马鞍山市-当涂县,2,,340500,0,,,,,,,
9999,340522,安徽省-马鞍山市-含山县,2,,340500,0,,,,,,,
9999,340523,安徽省-马鞍山市-和县,2,,340500,0,,,,,,,
9999,340600,安徽省-淮北市,1,,340000,0,,,,,,,
9999,340601,安徽省-淮北市-市辖区,2,,340600,0,,,,,,,
9999,340602,安徽省-淮北市-杜集区,2,,340600,0,,,,,,,
9999,340603,安徽省-淮北市-相山区,2,,340600,0,,,,,,,
9999,340604,安徽省-淮北市-烈山区,2,,340600,0,,,,,,,
9999,340621,安徽省-淮北市-濉溪县,2,,340600,0,,,,,,,
9999,340700,安徽省-铜陵市,1,,340000,0,,,,,,,
9999,340701,安徽省-铜陵市-市辖区,2,,340700,0,,,,,,,
9999,340705,安徽省-铜陵市-铜官区,2,,340700,0,,,,,,,
9999,340706,安徽省-铜陵市-义安区,2,,340700,0,,,,,,,
9999,340711,安徽省-铜陵市-郊区,2,,340700,0,,,,,,,
9999,340722,安徽省-铜陵市-枞阳县,2,,340700,0,,,,,,,
9999,340800,安徽省-安庆市,1,,340000,0,,,,,,,
9999,340801,安徽省-安庆市-市辖区,2,,340800,0,,,,,,,
9999,340802,安徽省-安庆市-迎江区,2,,340800,0,,,,,,,
9999,340803,安徽省-安庆市-大观区,2,,340800,0,,,,,,,
9999,340811,安徽省-安庆市-宜秀区,2,,340800,0,,,,,,,
9999,340822,安徽省-安庆市-怀宁县,2,,340800,0,,,,,,,
9999,340825,安徽省-安庆市-太湖县,2,,340800,0,,,,,,,
9999,340826,安徽省-安庆市-宿松县,2,,340800,0,,,,,,,
9999,340827,安徽省-安庆市-望江县,2,,340800,0,,,,,,,
9999,340828,安徽省-安庆市-岳西县,2,,340800,0,,,,,,,
9999,340881,安徽省-安庆市-桐城市,2,,340800,0,,,,,,,
9999,340882,安徽省-安庆市-潜山市,2,,340800,0,,,,,,,
9999,341000,安徽省-黄山市,1,,340000,0,,,,,,,
9999,341001,安徽省-黄山市-市辖区,2,,341000,0,,,,,,,
9999,341002,安徽省-黄山市-屯溪区,2,,341000,0,,,,,,,
9999,341003,安徽省-黄山市-黄山区,2,,341000,0,,,,,,,
9999,341004,安徽省-黄山市-徽州区,2,,341000,0,,,,,,,
9999,341021,安徽省-黄山市-歙县,2,,341000,0,,,,,,,
9999,341022,安徽省-黄山市-休宁县,2,,341000,0,,,,,,,
9999,341023,安徽省-黄山市-黟县,2,,341000,0,,,,,,,
9999,341024,安徽省-黄山市-祁门县,2,,341000,0,,,,,,,
9999,341100,安徽省-滁州市,1,,340000,0,,,,,,,
9999,341101,安徽省-滁州市-市辖区,2,,341100,0,,,,,,,
9999,341102,安徽省-滁州市-琅琊区,2,,341100,0,,,,,,,
9999,341103,安徽省-滁州市-南谯区,2,,341100,0,,,,,,,
9999,341122,安徽省-滁州市-来安县,2,,341100,0,,,,,,,
9999,341124,安徽省-滁州市-全椒县,2,,341100,0,,,,,,,
9999,341125,安徽省-滁州市-定远县,2,,341100,0,,,,,,,
9999,341126,安徽省-滁州市-凤阳县,2,,341100,0,,,,,,,
9999,341181,安徽省-滁州市-天长市,2,,341100,0,,,,,,,
9999,341182,安徽省-滁州市-明光市,2,,341100,0,,,,,,,
9999,341200,安徽省-阜阳市,1,,340000,0,,,,,,,
9999,341201,安徽省-阜阳市-市辖区,2,,341200,0,,,,,,,
9999,341202,安徽省-阜阳市-颍州区,2,,341200,0,,,,,,,
9999,341203,安徽省-阜阳市-颍东区,2,,341200,0,,,,,,,
9999,341204,安徽省-阜阳市-颍泉区,2,,341200,0,,,,,,,
9999,341221,安徽省-阜阳市-临泉县,2,,341200,0,,,,,,,
9999,341222,安徽省-阜阳市-太和县,2,,341200,0,,,,,,,
9999,341225,安徽省-阜阳市-阜南县,2,,341200,0,,,,,,,
9999,341226,安徽省-阜阳市-颍上县,2,,341200,0,,,,,,,
9999,341282,安徽省-阜阳市-界首市,2,,341200,0,,,,,,,
9999,341300,安徽省-宿州市,1,,340000,0,,,,,,,
9999,341301,安徽省-宿州市-市辖区,2,,341300,0,,,,,,,
9999,341302,安徽省-宿州市-埇桥区,2,,341300,0,,,,,,,
9999,341321,安徽省-宿州市-砀山县,2,,341300,0,,,,,,,
9999,341322,安徽省-宿州市-萧县,2,,341300,0,,,,,,,
9999,341323,安徽省-宿州市-灵璧县,2,,341300,0,,,,,,,
9999,341324,安徽省-宿州市-泗县,2,,341300,0,,,,,,,
9999,341500,安徽省-六安市,1,,340000,0,,,,,,,
9999,341501,安徽省-六安市-市辖区,2,,341500,0,,,,,,,
9999,341502,安徽省-六安市-金安区,2,,341500,0,,,,,,,
9999,341503,安徽省-六安市-裕安区,2,,341500,0,,,,,,,
9999,341504,安徽省-六安市-叶集区,2,,341500,0,,,,,,,
9999,341522,安徽省-六安市-霍邱县,2,,341500,0,,,,,,,
9999,341523,安徽省-六安市-舒城县,2,,341500,0,,,,,,,
9999,341524,安徽省-六安市-金寨县,2,,341500,0,,,,,,,
9999,341525,安徽省-六安市-霍山县,2,,341500,0,,,,,,,
9999,341600,安徽省-亳州市,1,,340000,0,,,,,,,
9999,341601,安徽省-亳州市-市辖区,2,,341600,0,,,,,,,
9999,341602,安徽省-亳州市-谯城区,2,,341600,0,,,,,,,
9999,341621,安徽省-亳州市-涡阳县,2,,341600,0,,,,,,,
9999,341622,安徽省-亳州市-蒙城县,2,,341600,0,,,,,,,
9999,341623,安徽省-亳州市-利辛县,2,,341600,0,,,,,,,
9999,341700,安徽省-池州市,1,,340000,0,,,,,,,
9999,341701,安徽省-池州市-市辖区,2,,341700,0,,,,,,,
9999,341702,安徽省-池州市-贵池区,2,,341700,0,,,,,,,
9999,341721,安徽省-池州市-东至县,2,,341700,0,,,,,,,
9999,341722,安徽省-池州市-石台县,2,,341700,0,,,,,,,
9999,341723,安徽省-池州市-青阳县,2,,341700,0,,,,,,,
9999,341800,安徽省-宣城市,1,,340000,0,,,,,,,
9999,341801,安徽省-宣城市-市辖区,2,,341800,0,,,,,,,
9999,341802,安徽省-宣城市-宣州区,2,,341800,0,,,,,,,
9999,341821,安徽省-宣城市-郎溪县,2,,341800,0,,,,,,,
9999,341823,安徽省-宣城市-泾县,2,,341800,0,,,,,,,
9999,341824,安徽省-宣城市-绩溪县,2,,341800,0,,,,,,,
9999,341825,安徽省-宣城市-旌德县,2,,341800,0,,,,,,,
